,n_neighbors,weights,p_val,mean_score,std,cross_val_score_1,cross_val_score_2,cross_val_score_3,cross_val_score_4,cross_val_score_5
0,11,distance,4,0.7910695182919933,0.0908908486551344,0.8331656268866975,0.6888083735909822,0.9041867954911433,0.8508454106280193,0.678341384863124
0,11,distance,5,0.7903449292213981,0.08966747011916022,0.8319581404709196,0.6853864734299517,0.9003623188405797,0.8514492753623188,0.6825684380032206
0,11,distance,6,0.7895800662983283,0.09014176301532198,0.8311531495270679,0.6843800322061192,0.9021739130434783,0.8486312399355878,0.6815619967793881
0,11,distance,7,0.789338585218694,0.08982623048063706,0.8295431676393641,0.6823671497584541,0.9015700483091788,0.8492351046698873,0.6839774557165862
0,11,distance,8,0.7895398734634607,0.08967227193955485,0.8295431676393641,0.6813607085346216,0.9015700483091788,0.8494363929146538,0.6857890499194848
0,11,distance,9,0.7896606464103205,0.08939435188763692,0.8295431676393641,0.6831723027375202,0.9023752012882448,0.8480273752012882,0.6851851851851852
0,12,uniform,1,0.7126111440042596,0.0999539785881897,0.7391829341919903,0.5648148148148148,0.8291062801932367,0.7981078904991948,0.6318438003220612
0,12,uniform,2,0.7070961944733678,0.10235587338147557,0.7305292815455826,0.5565619967793881,0.8293075684380032,0.7938808373590982,0.6252012882447665
0,12,uniform,3,0.7029902626558414,0.10368393739144602,0.7218756288991749,0.551731078904992,0.8274959742351047,0.7934782608695652,0.6203703703703703
0,12,uniform,4,0.7043989887058215,0.10361898419351942,0.7291205473938418,0.55414653784219,0.8270933977455717,0.7936795491143317,0.6179549114331723
0,12,uniform,5,0.7018628054323276,0.10442601212992758,0.727913060978064,0.5473027375201288,0.8226650563607085,0.7932769726247987,0.6181561996779388
0,12,uniform,6,0.700413611087616,0.10396480563296738,0.7259005836184343,0.5446859903381642,0.8222624798711755,0.789049919484702,0.6201690821256038
0,12,uniform,7,0.7006150046552716,0.10395611122546446,0.7232843630509157,0.5446859903381642,0.822463768115942,0.7908615136876006,0.6217793880837359
0,12,uniform,8,0.7009772991905693,0.10436192748845043,0.7238881062588046,0.5434782608695652,0.8210547504025765,0.7936795491143317,0.6227858293075684
0,12,uniform,9,0.7006553514235927,0.10448102144672812,0.721070637955323,0.5418679549114331,0.821658615136876,0.7934782608695652,0.6252012882447665
0,12,distance,1,0.7954976652345994,0.09116746092526024,0.8379955725498088,0.6906199677938808,0.9053945249597424,0.8599033816425121,0.6835748792270532
0,12,distance,2,0.7954573751786034,0.09176060613229871,0.8388005634936607,0.6936392914653784,0.908011272141707,0.857085346215781,0.6797504025764896
0,12,distance,3,0.7938875375152029,0.09060151805465343,0.8335681223586234,0.6916264090177133,0.9082125603864735,0.8534621578099839,0.6825684380032206
0,12,distance,4,0.7934848476010201,0.09086088588167102,0.836385590662105,0.6912238325281803,0.9066022544283414,0.8524557165861514,0.6807568438003221
0,12,distance,5,0.7923978424687167,0.09086723507578483,0.8375930770778829,0.6880032206119162,0.9031803542673108,0.8524557165861514,0.6807568438003221
0,12,distance,6,0.7918745821516915,0.09007180638065287,0.8353793519822902,0.6859903381642513,0.9039855072463768,0.8496376811594203,0.6843800322061192
0,12,distance,7,0.7911098407550322,0.08910157652062964,0.8315556449989938,0.6851851851851852,0.9037842190016103,0.8482286634460547,0.6867954911433173
0,12,distance,8,0.7914318776413765,0.08943446233875917,0.8321593882068826,0.6851851851851852,0.9031803542673108,0.8504428341384863,0.6861916264090178
0,12,distance,9,0.7913917172135518,0.08946179245872753,0.8297444153753271,0.6853864734299517,0.9039855072463768,0.8514492753623188,0.6863929146537843
0,13,uniform,1,0.7155502359394752,0.10696628135325968,0.7321392634332864,0.5660225442834138,0.8474235104669887,0.8087761674718197,0.623389694041868
0,13,uniform,2,0.7111221619127155,0.10860846496375846,0.7254980881465084,0.5597826086956522,0.8450080515297906,0.8073671497584541,0.6179549114331723
0,13,uniform,3,0.7090288370829902,0.1095580456618464,0.7236868585228416,0.554549114331723,0.8458132045088567,0.803341384863124,0.6177536231884058
0,13,uniform,4,0.7085054309342723,0.10991112524341594,0.7250955926745825,0.5575684380032206,0.8468196457326892,0.8019323671497585,0.6111111111111112
0,13,uniform,5,0.7062913007506444,0.10902799774119144,0.7240893539947676,0.5513285024154589,0.839573268921095,0.8013285024154589,0.6151368760064412
0,13,uniform,6,0.7057680080265764,0.10901438850031395,0.7226806198430268,0.552536231884058,0.8409822866344605,0.7995169082125604,0.6131239935587761
0,13,uniform,7,0.7058888457875219,0.10928431036650242,0.721070637955323,0.5513285024154589,0.8427938808373591,0.7989130434782609,0.6153381642512077
0,13,uniform,8,0.7055667845958956,0.10921439799218943,0.721070637955323,0.5493156199677939,0.8405797101449275,0.7999194847020934,0.6169484702093397
0,13,uniform,9,0.7058889106016075,0.10970340702465443,0.7194606560676192,0.5499194847020934,0.841183574879227,0.802536231884058,0.6163446054750402
0,13,distance,1,0.7954172066490177,0.09226426177328599,0.836586838398068,0.6896135265700483,0.9061996779388084,0.8627214170692431,0.6819645732689211
0,13,distance,2,0.7948939544337532,0.09282137138469854,0.8341718655665123,0.6898148148148148,0.9094202898550725,0.8605072463768116,0.6805555555555556
0,13,distance,3,0.7923577549567382,0.09310024471421283,0.8333668746226605,0.6851851851851852,0.9072061191626409,0.8568840579710145,0.67914653784219
0,13,distance,4,0.791995395607355,0.09302561516422167,0.8343731133024753,0.6878019323671497,0.908011272141707,0.8534621578099839,0.6763285024154589
0,13,distance,5,0.7907876823422774,0.0915563919485257,0.8339706178305494,0.6839774557165862,0.9025764895330113,0.8532608695652174,0.6801529790660226
0,13,distance,6,0.7897812897290091,0.09179770646444849,0.8327631314147715,0.6831723027375202,0.9029790660225443,0.8512479871175523,0.678743961352657
0,13,distance,7,0.7891372483633634,0.09087316735778057,0.8307506540551419,0.6827697262479872,0.9031803542673108,0.8482286634460547,0.6807568438003221
0,13,distance,8,0.788774945726305,0.09078449097729764,0.830348158583216,0.6819645732689211,0.9011674718196457,0.8498389694041868,0.6805555555555556
0,13,distance,9,0.7886944709372019,0.09174760153789636,0.8293419199034011,0.6813607085346216,0.9017713365539453,0.8522544283413849,0.678743961352657
0,14,uniform,1,0.7104777640695987,0.10290028661991515,0.7323405111692494,0.5597826086956522,0.8329307568438004,0.7995169082125604,0.6278180354267311
0,14,uniform,2,0.7078610411929163,0.10570867468712915,0.7317367679613604,0.55414653784219,0.8307165861513688,0.8023349436392915,0.6203703703703703
0,14,uniform,3,0.7053651803824614,0.10743997160452398,0.7289192996578788,0.5473027375201288,0.8331320450885669,0.7977053140096618,0.6197665056360708
0,14,uniform,4,0.7045195348033817,0.1084290144356165,0.734755484000805,0.5458937198067633,0.8276972624798712,0.8007246376811594,0.6135265700483091
0,14,uniform,5,0.7027081593480221,0.10623067995488383,0.7293217951298048,0.5448872785829307,0.8230676328502415,0.7983091787439613,0.6179549114331723
0,14,uniform,6,0.7007355912616353,0.1062545797995085,0.727913060978064,0.5406602254428341,0.8214573268921095,0.7946859903381642,0.6189613526570048
0,14,uniform,7,0.7011784091966002,0.10668156945296574,0.7283155564499899,0.5402576489533011,0.823268921095008,0.7944847020933977,0.6195652173913043
0,14,uniform,8,0.700292838140756,0.10653643844763776,0.7259005836184343,0.5392512077294686,0.822866344605475,0.7934782608695652,0.6199677938808373
0,14,uniform,9,0.7006953660197248,0.10656251985612684,0.7271080700342121,0.5392512077294686,0.822061191626409,0.7946859903381642,0.6203703703703703
0,14,distance,1,0.7961419415513058,0.09279739299763619,0.8341718655665123,0.6896135265700483,0.909621578099839,0.8641304347826086,0.6831723027375202
0,14,distance,2,0.795497819168053,0.092944340802083,0.8341718655665123,0.6930354267310789,0.9102254428341385,0.8615136876006442,0.6785426731078905
0,14,distance,3,0.7940082699532593,0.09295376312153361,0.8345743610384383,0.6888083735909822,0.9102254428341385,0.856682769726248,0.6797504025764896
0,14,distance,4,0.7919953875055943,0.09332766593226341,0.8345743610384383,0.6871980676328503,0.908816425120773,0.8530595813204509,0.6763285024154589
0,14,distance,5,0.7929213053297595,0.09235369171033411,0.8347756087744013,0.6861916264090178,0.9078099838969405,0.854669887278583,0.6811594202898551
0,14,distance,6,0.7913915632800983,0.09161516430224707,0.8335681223586234,0.6837761674718197,0.9053945249597424,0.8520531400966184,0.6821658615136876
0,14,distance,7,0.7914319181501801,0.09137038234693472,0.8311531495270679,0.6835748792270532,0.9059983896940419,0.8528582930756844,0.6835748792270532
0,14,distance,8,0.7915123848375225,0.09090212867189111,0.8323606359428456,0.6837761674718197,0.9031803542673108,0.8544685990338164,0.6837761674718197
0,14,distance,9,0.7917136730822889,0.09149920142763908,0.8323606359428456,0.6833735909822867,0.9031803542673108,0.856682769726248,0.6829710144927537
0,15,uniform,1,0.7144632956212575,0.1077722595866991,0.7317367679613604,0.5636070853462157,0.8470209339774557,0.8083735909822867,0.6215780998389694
0,15,uniform,2,0.7101962602920717,0.10851639196047631,0.7248943449386195,0.5579710144927537,0.8452093397745571,0.8043478260869565,0.6185587761674718
0,15,uniform,3,0.7088275812452666,0.11010536303348047,0.7228818675789898,0.5547504025764896,0.8468196457326892,0.803743961352657,0.6159420289855072
0,15,uniform,4,0.7070158088036325,0.11223526854871106,0.727309317770175,0.5475040257648953,0.8440016103059581,0.8039452495974235,0.6123188405797102
0,15,uniform,5,0.7043992884709677,0.11087605943519535,0.7216743811632119,0.5473027375201288,0.842391304347826,0.7987117552334944,0.6119162640901772
0,15,uniform,6,0.7024670590511413,0.11019434568868704,0.7182531696518414,0.5462962962962963,0.8383655394524959,0.7985104669887279,0.6109098228663447
0,15,uniform,7,0.7026683553976685,0.11058497835462106,0.7180519219158784,0.5473027375201288,0.8405797101449275,0.7979066022544283,0.6095008051529791
0,15,uniform,8,0.7036746669933296,0.11089603037877747,0.721271885691286,0.5481078904991948,0.8413848631239935,0.7987117552334944,0.6088969404186796
0,15,uniform,9,0.7035538535376663,0.11198656281592727,0.7222781243711008,0.5448872785829307,0.8405797101449275,0.8009259259259259,0.6090982286634461
0,15,distance,1,0.7965443641073853,0.09365747582516927,0.8379955725498088,0.6902173913043478,0.909621578099839,0.8643317230273752,0.6805555555555556
0,15,distance,2,0.7938071194384249,0.09399337011004275,0.8311531495270679,0.6898148148148148,0.9112318840579711,0.8603059581320451,0.6765297906602254
0,15,distance,3,0.7933238656157711,0.09435294188331864,0.8351781042463272,0.6865942028985508,0.9110305958132046,0.856682769726248,0.677133655394525
0,15,distance,4,0.7906669255989389,0.09414804108565698,0.8335681223586234,0.6829710144927537,0.9074074074074074,0.8538647342995169,0.6755233494363929
0,15,distance,5,0.7905864832168786,0.09267578355267658,0.8317568927349567,0.6839774557165862,0.9068035426731079,0.8520531400966184,0.678341384863124
0,15,distance,6,0.7894593662673147,0.09200936546807542,0.8293419199034011,0.6839774557165862,0.9039855072463768,0.8524557165861514,0.677536231884058
0,15,distance,7,0.7882919187529511,0.09250011144183444,0.8287381766955122,0.6841787439613527,0.9041867954911433,0.8502415458937198,0.6741143317230274
0,15,distance,8,0.7887749133192623,0.09297722889018238,0.8311531495270679,0.6841787439613527,0.9037842190016103,0.8514492753623188,0.6733091787439613
0,15,distance,9,0.7878087378461436,0.09371982591796411,0.8309519017911049,0.6811594202898551,0.9029790660225443,0.8516505636070854,0.6723027375201288
0,16,uniform,1,0.7112022235120226,0.10483425759350849,0.7367679613604347,0.5569645732689211,0.8319243156199678,0.8043478260869565,0.6260064412238325
0,16,uniform,2,0.7090687463562331,0.1067690621563461,0.7323405111692494,0.5519323671497585,0.8329307568438004,0.804549114331723,0.6235909822866345
0,16,uniform,3,0.7056871767600021,0.10892269392239821,0.7305292815455826,0.5448872785829307,0.8333333333333334,0.8007246376811594,0.6189613526570048
0,16,uniform,4,0.7035132799200454,0.10961919428272116,0.7301267860736567,0.5414653784219001,0.8309178743961353,0.7993156199677939,0.6157407407407407
0,16,uniform,5,0.7010174110078299,0.10845977230003306,0.727510565506138,0.5414653784219001,0.8264895330112721,0.7966988727858293,0.6129227053140096
0,16,uniform,6,0.6994475409373866,0.10731747549362733,0.7230831153149527,0.5416666666666666,0.8246779388083736,0.7944847020933977,0.6133252818035426
0,16,uniform,7,0.7002123957586959,0.10871021091972823,0.7240893539947676,0.5412640901771336,0.8278985507246377,0.7958937198067633,0.6119162640901772
0,16,uniform,8,0.7012992874663493,0.10896290432477608,0.7256993358824714,0.5412640901771336,0.8299114331723028,0.7958937198067633,0.6137278582930756
0,16,uniform,9,0.701540809054787,0.1089904780683012,0.7263030790903602,0.5402576489533011,0.8280998389694042,0.7979066022544283,0.6151368760064412
0,16,distance,1,0.7966247821841634,0.09446269289588323,0.8404105453813645,0.6886070853462157,0.909219001610306,0.8651368760064412,0.6797504025764896
0,16,distance,2,0.7953367156563933,0.09445713430712607,0.8359830951901791,0.6904186795491143,0.9116344605475041,0.8617149758454107,0.6769323671497585
0,16,distance,3,0.7944912159090063,0.09440784525751653,0.8381968202857718,0.6873993558776168,0.9110305958132046,0.8578904991948471,0.677938808373591
0,16,distance,4,0.7920759271087829,0.09365988058582193,0.8339706178305494,0.6847826086956522,0.9094202898550725,0.8540660225442834,0.6781400966183575
0,16,distance,5,0.7917941721766741,0.09321324813757977,0.8327631314147715,0.6849838969404187,0.908011272141707,0.8548711755233495,0.678341384863124
0,16,distance,6,0.7911501146075068,0.09250487201508752,0.8311531495270679,0.6871980676328503,0.9051932367149759,0.855877616747182,0.6763285024154589
0,16,distance,7,0.7912305812948492,0.09301465480994002,0.8323606359428456,0.6859903381642513,0.9066022544283414,0.854669887278583,0.6765297906602254
0,16,distance,8,0.7911500984039855,0.09332070380222444,0.8315556449989938,0.6847826086956522,0.907608695652174,0.854669887278583,0.677133655394525
0,16,distance,9,0.7909487777521762,0.09341154649604216,0.8323606359428456,0.6845813204508857,0.9066022544283414,0.8548711755233495,0.6763285024154589
0,17,uniform,1,0.7144631902983685,0.11059676842730902,0.7343529885288791,0.5603864734299517,0.8486312399355878,0.8119967793880838,0.6169484702093397
0,17,uniform,2,0.7099948505208945,0.11150784434285237,0.727913060978064,0.5531400966183575,0.8464170692431562,0.8077697262479872,0.6147342995169082
0,17,uniform,3,0.7095520568912119,0.11247921672352362,0.7269068222982491,0.5466988727858293,0.8468196457326892,0.8073671497584541,0.6199677938808373
0,17,uniform,4,0.7064120899010257,0.11284013495747776,0.7236868585228416,0.5473027375201288,0.8456119162640902,0.8043478260869565,0.6111111111111112
0,17,uniform,5,0.7045201424354346,0.1119874928855834,0.7196619038035822,0.5487117552334944,0.841988727858293,0.8043478260869565,0.6078904991948471
0,17,uniform,6,0.7031515201009544,0.11200701118005435,0.7162406922922118,0.5473027375201288,0.8409822866344605,0.803743961352657,0.607487922705314
0,17,uniform,7,0.7027892336674175,0.11304584710878908,0.7154357013483599,0.5446859903381642,0.8425925925925926,0.8035426731078905,0.6076892109500805
0,17,uniform,8,0.7028697003547599,0.11370386199259752,0.7166431877641376,0.5438808373590982,0.8433977455716586,0.803743961352657,0.606682769726248
0,17,uniform,9,0.7029098121720205,0.11361013019703341,0.7202656470114711,0.5418679549114331,0.8429951690821256,0.8013285024154589,0.6080917874396136
0,17,distance,1,0.7952158616919263,0.09477363855089158,0.8379955725498088,0.6880032206119162,0.9078099838969405,0.8653381642512077,0.6769323671497585
0,17,distance,2,0.7934446142573488,0.09555820420643592,0.8357818474542161,0.6857890499194848,0.9118357487922706,0.8586956521739131,0.6751207729468599
0,17,distance,3,0.7940484951951698,0.09520710055454894,0.8353793519822902,0.6839774557165862,0.9126409017713365,0.8590982286634461,0.67914653784219
0,17,distance,4,0.7916331658861431,0.0944862699159248,0.8321593882068826,0.6851851851851852,0.910426731078905,0.855072463768116,0.6753220611916264
0,17,distance,5,0.7904657750841044,0.09401238292851957,0.830146910847253,0.6867954911433173,0.9072061191626409,0.855877616747182,0.6723027375201288
0,17,distance,6,0.7901034481417641,0.09417462001326243,0.830348158583216,0.6859903381642513,0.9070048309178744,0.8552737520128825,0.6719001610305958
0,17,distance,7,0.7892581023278303,0.09453371889424712,0.8287381766955122,0.6837761674718197,0.9082125603864735,0.8534621578099839,0.6721014492753623
0,17,distance,8,0.7885737871097099,0.09479703595828824,0.8271281948078084,0.6821658615136876,0.9074074074074074,0.8544685990338164,0.6716988727858293
0,17,distance,9,0.7882517016128013,0.09445363979884143,0.8277319380156973,0.6799516908212561,0.9055958132045089,0.8544685990338164,0.6735104669887279
0,18,uniform,1,0.7125708701517849,0.1062097130860417,0.7395854296639163,0.5585748792270532,0.8351449275362319,0.8067632850241546,0.6227858293075684
0,18,uniform,2,0.7077403249583814,0.1094933477874559,0.7303280338096196,0.5469001610305958,0.8333333333333334,0.8081723027375202,0.6199677938808373
0,18,uniform,3,0.706613078380646,0.11004348062465004,0.7311330247534715,0.5414653784219001,0.8339371980676329,0.803743961352657,0.6227858293075684
0,18,uniform,4,0.7033522007136679,0.1102735356509905,0.7313342724894345,0.5404589371980676,0.8309178743961353,0.7997181964573269,0.6143317230273752
0,18,uniform,5,0.7011382325652539,0.11172796542402626,0.7263030790903602,0.538244766505636,0.8283011272141707,0.8039452495974235,0.6088969404186796
0,18,uniform,6,0.701017605450087,0.11051611259334193,0.7226806198430268,0.5394524959742351,0.8268921095008052,0.8043478260869565,0.6117149758454107
0,18,uniform,7,0.6991659156334492,0.11036044012876838,0.7186556651237673,0.5368357487922706,0.8266908212560387,0.8011272141706924,0.6125201288244766
0,18,uniform,8,0.6997294173959061,0.11031030699185725,0.721271885691286,0.5370370370370371,0.8276972624798712,0.7997181964573269,0.6129227053140096
0,18,uniform,9,0.7003734911685947,0.11005295920034848,0.7224793721070638,0.5372383252818036,0.8270933977455717,0.8005233494363929,0.6145330112721417
0,18,distance,1,0.7952561031373582,0.09412536426728901,0.8383980680217348,0.6880032206119162,0.907608695652174,0.8637278582930756,0.6785426731078905
0,18,distance,2,0.7942094771804188,0.09621822277158407,0.836586838398068,0.6869967793880838,0.9138486312399355,0.8595008051529791,0.6741143317230274
0,18,distance,3,0.7946523356241872,0.09584694961761853,0.8359830951901791,0.6839774557165862,0.9142512077294686,0.8601046698872786,0.6789452495974235
0,18,distance,4,0.7931226097780473,0.09458837096209352,0.8343731133024753,0.6831723027375202,0.9110305958132046,0.857487922705314,0.679549114331723
0,18,distance,5,0.7909487939556976,0.09529308010439341,0.8319581404709196,0.6835748792270532,0.9082125603864735,0.8580917874396136,0.6729066022544283
0,18,distance,6,0.7905463227890538,0.09353485760641032,0.8293419199034011,0.6843800322061192,0.9059983896940419,0.8572866344605475,0.6757246376811594
0,18,distance,7,0.7897815084765483,0.09471049758069813,0.8273294425437714,0.6811594202898551,0.907608695652174,0.8576892109500805,0.6751207729468599
0,18,distance,8,0.7895801959264996,0.0945437299247722,0.8279331857516603,0.6799516908212561,0.9064009661835749,0.8576892109500805,0.6759259259259259
0,18,distance,9,0.7892581023278303,0.09434159751062302,0.8287381766955122,0.6805555555555556,0.9055958132045089,0.8564814814814815,0.6749194847020934
0,19,uniform,1,0.7153891081225336,0.11026019931466763,0.7345542362648421,0.5626006441223832,0.8500402576489533,0.8121980676328503,0.6175523349436393
0,19,uniform,2,0.7096729108556789,0.11302670107720614,0.7248943449386195,0.5501207729468599,0.8470209339774557,0.8113929146537843,0.6149355877616747
0,19,uniform,3,0.7081430634831285,0.11221848802247485,0.7263030790903602,0.5469001610305958,0.8462157809983897,0.8043478260869565,0.6169484702093397
0,19,uniform,4,0.7065731042933174,0.11196298358529676,0.7240893539947676,0.5471014492753623,0.8433977455716586,0.804549114331723,0.6137278582930756
0,19,uniform,5,0.7048823802584073,0.1144122516177807,0.7216743811632119,0.5442834138486312,0.8421900161030595,0.8093800322061192,0.6068840579710145
0,19,uniform,6,0.7023865194479525,0.11310390398836516,0.7188569128597303,0.5440821256038647,0.8387681159420289,0.8051529790660226,0.605072463768116
0,19,uniform,7,0.7024267933004273,0.11387151846108508,0.7184544173878044,0.5432769726247987,0.8401771336553945,0.8057568438003221,0.6044685990338164
0,19,uniform,8,0.7019839915689836,0.11375251199108866,0.7176494264439525,0.5420692431561996,0.8405797101449275,0.8039452495974235,0.6056763285024155
0,19,uniform,9,0.7023060041500458,0.11289691058746142,0.7188569128597303,0.5434782608695652,0.8389694041867954,0.8039452495974235,0.606280193236715
0,19,distance,1,0.7955379552905956,0.09500507306448623,0.8371905816059569,0.6886070853462157,0.908816425120773,0.8663446054750402,0.676731078904992
0,19,distance,2,0.7930823845361369,0.09624756614293155,0.8335681223586234,0.6849838969404187,0.9124396135265701,0.8605072463768116,0.6739130434782609
0,19,distance,3,0.7935252267763839,0.09460310847237337,0.8333668746226605,0.6845813204508857,0.912842190016103,0.8572866344605475,0.679549114331723
0,19,distance,4,0.7918344541309096,0.09469964930717999,0.8321593882068826,0.6839774557165862,0.9106280193236715,0.8560789049919485,0.6763285024154589
0,19,distance,5,0.7903852759897191,0.09605671429572081,0.8297444153753271,0.6823671497584541,0.9086151368760065,0.8597020933977456,0.6714975845410628
0,19,distance,6,0.7884126835980503,0.09522136771880367,0.8289394244314752,0.6821658615136876,0.9045893719806763,0.857085346215781,0.6692834138486312
0,19,distance,7,0.7876881431380194,0.09560321666695515,0.8265244515999195,0.6807568438003221,0.9045893719806763,0.8578904991948471,0.6686795491143317
0,19,distance,8,0.7876478692855446,0.09485779908725986,0.8269269470718454,0.6799516908212561,0.9041867954911433,0.8560789049919485,0.6710950080515298
0,19,distance,9,0.7877686179271225,0.09470364055446329,0.8275306902797344,0.679549114331723,0.9037842190016103,0.8560789049919485,0.6719001610305958
